Application:, Trigno Discover (1.6.5)
Date/Time:, 03/02/2025 10:48:19
Collection Length (seconds):, 51.0705
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
-0.9614258, 0.0825195, 0.1831055, -3.3536587, -8.0487804, 4.2073174, 0.0265202
-0.9555664, 0.0664062, 0.1694336, -3.4756098, -8.1707315, 4.0243902, -0.0057069
-0.9575195, 0.0639648, 0.1689453, -3.9634147, -9.0853662, 3.4146342, -0.0130922
-0.9658203, 0.0454102, 0.1723633, -3.9024391, -9.7560978, 3.1097562, -0.003357
-0.9648438, 0.0449219, 0.1811523, -3.1097562, -11.0365858, 3.4756098, 0.003357
-0.96875, 0.0473633, 0.1967773, -2.5609756, -11.280488, 3.7804878, 0.0137636
-0.972168, 0.0488281, 0.2060547, -1.3414634, -12.3780489, 4.5121951, 0.0224918
-0.9692383, 0.0712891, 0.2280273, -1.1585366, -12.560976, 4.8780489, 0.0285344
-0.9619141, 0.1074219, 0.2363281, -0.8536586, -13.3536587, 5.4878049, 0.0318914
-0.956543, 0.1254883, 0.2387695, -1.1585366, -12.9878054, 5.670732, 0.0285344
-0.9521484, 0.1538086, 0.2470703, -2.0121951, -12.1951218, 5.7317076, 0.0345769
-0.9482422, 0.1630859, 0.246582, -2.4390244, -11.5853662, 5.5487804, 0.0261845
-0.9404297, 0.1782227, 0.2426758, -3.2926829, -11.4634151, 5.2439027, 0.0332341
-0.9282227, 0.175293, 0.2387695, -4.8780489, -10.7317076, 4.2073174, 0.0265202
-0.9296875, 0.1611328, 0.2382812, -5.4268293, -10.3658543, 3.4756098, 0.0151064
-0.9272461, 0.15625, 0.2348633, -7.1341467, -9.8170738, 1.9512196, 0.0063783
-0.9345703, 0.1313477, 0.2333984, -7.6829271, -9.6951218, 1.7073171, -0.0016785
-0.9379883, 0.1186523, 0.2368164, -8.9024391, -9.2073174, 1.2195122, -0.0285344
-0.9516602, 0.0922852, 0.2475586, -8.9634151, -8.9634151, 1.2195122, -0.0439765
-0.9594727, 0.0737305, 0.2514648, -8.6585369, -8.780488, 1.0365853, -0.024506
-0.9643555, 0.0644531, 0.2514648, -8.4756098, -8.2317076, 1.3414634, -0.0184634
-0.9711914, 0.0522461, 0.2485352, -8.2317076, -7.6829271, 1.8902439, -0.0231632
-0.9702148, 0.0498047, 0.25, -7.6829271, -7.6829271, 2.804878, -0.0298772
-0.9682617, 0.0581055, 0.2597656, -7.1951222, -7.6219516, 3.0487804, -0.0359197
-0.9702148, 0.0620117, 0.262207, -6.4024391, -6.9512196, 4.0243902, -0.0493477
-0.9633789, 0.074707, 0.2475586, -5.9756098, -6.7682929, 4.0853658, -0.0527047
-0.9619141, 0.0805664, 0.2353516, -5.4878049, -5.9756098, 4.4512196, -0.0621042
-0.9589844, 0.0942383, 0.2182617, -6.1585369, -5.9756098, 4.6341462, -0.0694896
-0.9599609, 0.1000977, 0.2119141, -7.2560978, -5.5487804, 4.2073174, -0.0916457
-0.9682617, 0.1044922, 0.2089844, -7.5609756, -4.6951222, 4.2073174, -0.105745
-0.972168, 0.1030273, 0.2104492, -7.6219516, -4.5731707, 3.6585367, -0.119173
-0.9736328, 0.1020508, 0.2104492, -7.4390244, -4.8780489, 3.5365853, -0.1339437
-0.9780273, 0.1005859, 0.2070312, -7.0121951, -5.4878049, 3.3536587, -0.1373007
-0.9785156, 0.097168, 0.2045898, -6.7073174, -5.7926831, 3.1707318, -0.1389792
-0.9770508, 0.09375, 0.199707, -6.4634147, -6.0365853, 3.1707318, -0.1440146
-0.9794922, 0.1005859, 0.2001953, -6.5853658, -6.4634147, 3.7804878, -0.1487144
-0.9804688, 0.1123047, 0.2011719, -6.5853658, -6.890244, 4.0243902, -0.1409934
-0.9824219, 0.1186523, 0.1982422, -7.0121951, -7.9268293, 3.7804878, -0.1319295
-0.9765625, 0.1328125, 0.1948242, -7.1951222, -8.1097565, 4.0243902, -0.1319295
-0.9755859, 0.1328125, 0.1889648, -7.8658538, -8.4756098, 3.9024391, -0.1164874
-0.9741211, 0.1347656, 0.1821289, -8.1707315, -8.719512, 3.9024391, -0.1084306
-0.9750977, 0.1293945, 0.1835938, -8.780488, -9.0853662, 3.1097562, -0.0936599
-0.9765625, 0.1240234, 0.1889648, -9.2682924, -9.3292685, 2.8658538, -0.0795605
-0.9785156, 0.1005859, 0.2158203, -9.6341467, -9.3292685, 2.3780489, -0.0654612
-0.9829102, 0.0913086, 0.222168, -9.4512196, -9.2073174, 2.3170731, -0.0560616
-0.9848633, 0.0791016, 0.2431641, -9.2682924, -8.780488, 2.5, -0.0459907
-0.987793, 0.0737305, 0.2421875, -8.2926826, -8.2317076, 3.4756098, -0.0476692
-0.9750977, 0.0688477, 0.2397461, -7.9878049, -7.8658538, 4.1463413, -0.0439765
-0.9692383, 0.0664062, 0.2353516, -7.5609756, -7.3780489, 5.5487804, -0.024506
-0.9580078, 0.0683594, 0.2363281, -7.6829271, -7.5, 5.609756, -0.0198062
-0.9516602, 0.0732422, 0.2353516, -7.0121951, -7.8048782, 5.3658538, -0.0157778
-0.9492188, 0.0805664, 0.2329102, -6.5243902, -7.7439027, 5.4268293, -0.0258488
-0.9545898, 0.0883789, 0.237793, -6.5243902, -7.8048782, 5.3048782, -0.0369268
-0.9599609, 0.0913086, 0.2387695, -5.8536587, -7.8658538, 5.2439027, -0.0433051
-0.9731445, 0.0981445, 0.2441406, -5.8536587, -8.0487804, 5, -0.0332341
-0.9726562, 0.1074219, 0.2363281, -5.4268293, -7.6219516, 5.3658538, -0.0365911
-0.9794922, 0.109375, 0.2275391, -6.0365853, -7.0121951, 5.4268293, -0.0379339
-0.9838867, 0.112793, 0.2236328, -6.4634147, -5.7317076, 5.4268293, -0.0409552
-0.987793, 0.1098633, 0.2148438, -6.4024391, -5.3658538, 5.1219511, -0.0543832
-0.9897461, 0.1123047, 0.2099609, -6.9512196, -5.5487804, 5.2439027, -0.0540475
-0.9912109, 0.1010742, 0.2070312, -7.0121951, -5.5487804, 5.0609756, -0.0755322
-0.9897461, 0.0957031, 0.2099609, -7.0731707, -5.3658538, 4.7560978, -0.076875
-1.0009766, 0.0854492, 0.2202148, -7.1951222, -5.5487804, 4.5731707, -0.0869459
-0.9995117, 0.0834961, 0.2236328, -6.9512196, -5.4268293, 4.6951222, -0.1151446
-1.0004883, 0.0820312, 0.2260742, -6.7073174, -5.609756, 5.2439027, -0.1399863
-0.9980469, 0.0849609, 0.2231445, -6.3414636, -5.609756, 5.5487804, -0.1493858
-0.9951172, 0.0893555, 0.2197266, -6.4634147, -5.7926831, 6.0365853, -0.1587854
-0.9887695, 0.0917969, 0.2172852, -6.4634147, -5.7317076, 5.9756098, -0.1806058
-0.9887695, 0.0957031, 0.2094727, -6.890244, -5.4878049, 5.5487804, -0.1990692
-0.984375, 0.1025391, 0.203125, -6.7682929, -5.3658538, 5.670732, -0.2205539
-0.9858398, 0.1020508, 0.2021484, -7.1951222, -6.2195125, 5.7317076, -0.2312963
-0.9882812, 0.105957, 0.1982422, -7.4390244, -6.5243902, 5.7317076, -0.2353246
-0.9892578, 0.1044922, 0.203125, -7.7439027, -6.7682929, 5.1219511, -0.239353
-0.9873047, 0.1005859, 0.2124023, -7.7439027, -6.890244, 5.1829271, -0.2286107
-0.9907227, 0.0966797, 0.2231445, -8.2926826, -6.5853658, 5.3048782, -0.1983978
-0.9863281, 0.0859375, 0.2290039, -8.2926826, -6.4634147, 5.3658538, -0.1742275
-0.9804688, 0.0805664, 0.2353516, -8.719512, -6.0365853, 5.4268293, -0.148043
-0.9790039, 0.0771484, 0.2368164, -8.9024391, -5.609756, 5.609756, -0.1080949
-0.9692383, 0.0751953, 0.2402344, -9.0853662, -5.609756, 5.670732, -0.0869459
-0.9711914, 0.0732422, 0.2402344, -8.9634151, -5.0609756, 6.1585369, -0.0637827
-0.9736328, 0.0737305, 0.2421875, -8.9024391, -5.1829271, 6.1585369, -0.027863
-0.972168, 0.074707, 0.246582, -8.4756098, -5.1829271, 6.4634147, -0.0124208
-0.9736328, 0.0742188, 0.2539062, -8.3536587, -5.3048782, 6.280488, 0.0010071
-0.9765625, 0.0698242, 0.2548828, -8.1707315, -4.2073174, 6.0975609, 0.0375982
-0.9765625, 0.0615234, 0.2553711, -8.0487804, -4.0243902, 6.1585369, 0.0560616
-0.9770508, 0.0507812, 0.253418, -7.6219516, -3.2317073, 6.2195125, 0.0721752
-0.9755859, 0.0488281, 0.2495117, -7.3780489, -2.8658538, 6.2195125, 0.0976883
-0.9760742, 0.0517578, 0.2514648, -6.6463418, -2.5, 6.7073174, 0.1205158
-0.972168, 0.0517578, 0.2539062, -6.1585369, -2.0731707, 7.3780489, 0.1252155
-0.9692383, 0.050293, 0.2475586, -5.7926831, -1.6463414, 7.3780489, 0.1144732
-0.9707031, 0.0532227, 0.2392578, -5.3048782, -1.097561, 7.8658538, 0.119173
-0.9726562, 0.0615234, 0.2143555, -4.8780489, -0.7317073, 8.1097565, 0.0970169
-0.9750977, 0.065918, 0.2070312, -5.4878049, -1.5853659, 8.4756098, 0.0835889
-0.9755859, 0.0756836, 0.2055664, -5.5487804, -1.7073171, 8.5365858, 0.0815747
-0.9746094, 0.0844727, 0.2070312, -5.670732, -2.0731707, 8.2926826, 0.0802319
-0.9765625, 0.0859375, 0.2182617, -5.5487804, -2.2560976, 8.4146347, 0.0829175
-0.9824219, 0.0898438, 0.2270508, -5.4878049, -2.4390244, 8.1097565, 0.0681468
-0.9790039, 0.0878906, 0.2255859, -5.4878049, -2.4390244, 7.6219516, 0.0520333
-0.9760742, 0.0883789, 0.2280273, -5.670732, -2.3780489, 7.7439027, 0.0365911
-0.9736328, 0.0825195, 0.2338867, -5.7317076, -2.0121951, 7.7439027, 0.0466621
-0.9711914, 0.0825195, 0.2436523, -5.8536587, -1.5853659, 7.3780489, 0.0500191
-0.9648438, 0.0830078, 0.2504883, -6.1585369, -1.2195122, 7.7439027, 0.0352483
-0.9614258, 0.0786133, 0.2563477, -6.0975609, -0.9146342, 7.9268293, 0.0258488
-0.9555664, 0.0766602, 0.253418, -6.3414636, -0.7317073, 8.2317076, 0.0130922
-0.9448242, 0.0742188, 0.2539062, -6.4024391, -0.1829268, 8.2317076, -0.0124208
-0.9418945, 0.0756836, 0.2592773, -7.0121951, 0.2439024, 8.0487804, -0.0325628
-0.9379883, 0.0751953, 0.2768555, -7.6219516, 0.1829268, 7.8658538, -0.0305486
-0.9345703, 0.0786133, 0.3007812, -7.9878049, 0.6707317, 7.8048782, -0.0406195
-0.9311523, 0.0839844, 0.3110352, -7.8048782, 2.0121951, 8.3536587, -0.0473335
-0.9208984, 0.0913086, 0.3232422, -7.3170733, 2.5609756, 8.2926826, -0.0493477
-0.9179688, 0.0947266, 0.3232422, -7.3780489, 4.2682929, 8.1707315, -0.0574044
-0.9072266, 0.0947266, 0.3266602, -7.3780489, 5.0609756, 7.6219516, -0.0661326
-0.9057617, 0.09375, 0.3276367, -8.1707315, 6.5243902, 6.6463418, -0.0607614
-0.9086914, 0.0917969, 0.3334961, -8.3536587, 7.2560978, 6.4024391, -0.0621042
-0.9086914, 0.0986328, 0.3359375, -8.9024391, 8.4146347, 6.4024391, -0.070161
-0.9116211, 0.1044922, 0.331543, -9.3902445, 9.4512196, 6.4024391, -0.0862745
-0.9135742, 0.1054688, 0.3271484, -9.4512196, 10.9146347, 6.7073174, -0.1050736
-0.9155273, 0.1083984, 0.3154297, -9.7560978, 11.8902445, 6.5243902, -0.1292439
-0.9155273, 0.1054688, 0.315918, -10.1829271, 13.2317076, 6.1585369, -0.1534142
-0.9140625, 0.1064453, 0.3188477, -10.4268293, 14.2682934, 5.670732, -0.1789273
-0.9223633, 0.1015625, 0.3256836, -10.3048782, 15, 5.1829271, -0.1896696
-0.9233398, 0.0942383, 0.3261719, -10.1829271, 16.7682934, 4.5731707, -0.1910124
-0.9145508, 0.0810547, 0.3256836, -9.5731707, 17.9268303, 4.390244, -0.175906
-0.9145508, 0.0717773, 0.3100586, -7.4390244, 21.0365868, 4.0243902, -0.1376364
-0.9077148, 0.0512695, 0.2602539, -5.9146342, 22.7439022, 3.9634147, -0.0976883
-0.9038086, 0.0332031, 0.2246094, -3.8414636, 25.3048782, 3.9634147, -0.0594186
-0.9038086, 0.0053711, 0.1723633, -3.4756098, 25.8536587, 3.7804878, -0.024506
-0.9067383, -0.0112305, 0.1572266, -4.0853658, 26.0975609, 3.0487804, -0.0016785
-0.9194336, -0.050293, 0.1552734, -4.4512196, 25.7926826, 2.5609756, 0.0184634
-0.9331055, -0.0839844, 0.1762695, -3.4756098, 24.9390259, 2.1341465, 0.0171206
-0.9384766, -0.0888672, 0.1816406, -0.1219512, 23.780489, 3.1707318, 0.010071
-0.9458008, -0.0776367, 0.1748047, 1.7682927, 23.7195129, 3.9634147, 0.0003357
-0.9492188, -0.0625, 0.1621094, 4.4512196, 23.2317085, 6.0365853, -0.0137636
-0.9501953, -0.0112305, 0.1274414, 5.1219511, 23.1097565, 7.3780489, -0.0379339
-0.9477539, 0.0161133, 0.1157227, 4.7560978, 21.8902435, 8.841464, -0.0527047
-0.9394531, 0.0800781, 0.109375, 4.4512196, 21.3414631, 9.0853662, -0.0557259
-0.9345703, 0.1064453, 0.1123047, 3.2926829, 19.939024, 8.4756098, -0.063447
-0.9262695, 0.1542969, 0.1274414, 2.0121951, 19.5731716, 7.5609756, -0.0909743
-0.9238281, 0.1645508, 0.1362305, -0.2439024, 19.7560978, 5.3658538, -0.1205158
