,Application:, Trigno Discover (1.6.5),Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
13617,0.7695312,-0.4355469,0.2255859,-9.3902445,-32.2560997,-25.1829281,-0.5304036
13618,0.7817383,-0.434082,0.2197266,-9.1463413,-31.9512196,-25.6097565,-0.5797513
13619,0.7807617,-0.4335938,0.2231445,-8.5365858,-32.3170738,-26.8292694,-0.6260777
13620,0.7841797,-0.4189453,0.2182617,-6.9512196,-32.5609779,-27.9268303,-0.7543145
13621,0.7807617,-0.4101562,0.2094727,-5,-33.5365868,-31.2195129,-0.8610666
13622,0.7670898,-0.3818359,0.2075195,-4.5121951,-34.3902435,-32.8658562,-0.8610666
13623,0.7651367,-0.3642578,0.2099609,-4.2682929,-35.8536606,-35.7317085,-0.7684138
13624,0.7524414,-0.3398438,0.2280273,-5.4878049,-37.3170738,-37.4390259,-0.6636759
13625,0.7514648,-0.3266602,0.2333984,-6.4024391,-37.9268303,-37.9878044,-0.6569619
13626,0.7558594,-0.324707,0.2431641,-8.719512,-39.2682953,-38.7195129,-0.6035859
13627,0.762207,-0.3208008,0.2495117,-9.8170738,-39.4512215,-38.4756088,-0.5928435
13628,0.7763672,-0.3276367,0.2651367,-11.8902445,-39.8780479,-38.4146347,-0.5186542
13629,0.7919922,-0.3378906,0.2700195,-12.1951218,-40.4268303,-38.5365868,-0.3457694
13630,0.8017578,-0.3417969,0.2666016,-13.7195129,-41.7073174,-39.0853653,-0.1789273
13631,0.8168945,-0.3515625,0.2568359,-14.3292685,-42.2560997,-39.3902435,0.0587472
13632,0.8212891,-0.3540039,0.2558594,-15.4878054,-43.2926826,-40.7926826,0.2930648
13633,0.8325195,-0.355957,0.2480469,-16.2195129,-44.0243912,-41.341465,0.4528573
13634,0.8383789,-0.3540039,0.2456055,-17.8048782,-44.6341476,-42.8048782,0.4884413
13635,0.8476562,-0.3569336,0.2431641,-19.8780499,-45.5487823,-44.2073174,0.4333867
13636,0.84375,-0.3588867,0.2416992,-20.7926826,-46.0975609,-45,0.366247
13637,0.8491211,-0.3637695,0.237793,-22.1951218,-47.1341476,-45.3658562,0.3219348
13638,0.8481445,-0.3613281,0.237793,-22.2560978,-47.2560997,-45.6097565,0.2628519
13639,0.8574219,-0.3681641,0.2373047,-22.3170738,-48.5975609,-46.0365868,0.1567712
13640,0.8564453,-0.3666992,0.2504883,-22.0121956,-49.3292694,-46.4024391,0.0184634
13641,0.8544922,-0.3686523,0.2470703,-21.3414631,-51.0975609,-47.0121956,-0.1373007
13642,0.8500977,-0.3779297,0.2348633,-20.9146347,-51.5853653,-46.9512215,-0.2887007
13643,0.8544922,-0.3798828,0.2304688,-20,-53.3536606,-47.1951218,-0.4958267
13644,0.855957,-0.3798828,0.2338867,-19.0853672,-54.0243912,-47.3780518,-0.6294347
13645,0.8549805,-0.3764648,0.2387695,-18.0487804,-55,-48.1097565,-0.6455482
13646,0.8427734,-0.3691406,0.2270508,-17.7439022,-56.5243912,-48.9024391,-0.5763943
13647,0.8378906,-0.3618164,0.2143555,-17.8048782,-57.4390259,-49.6341476,-0.4662852
13648,0.8266602,-0.3525391,0.1923828,-18.5365849,-58.9634171,-50.3658562,-0.281651
13649,0.8286133,-0.3486328,0.1943359,-18.7195129,-59.5731735,-50.7926826,-0.161471
13650,0.8330078,-0.3383789,0.2050781,-19.0243912,-60.7926826,-51.7682953,-0.1117876
13651,0.8461914,-0.3261719,0.2104492,-18.8414631,-61.5243912,-52.6829262,-0.1064164
13652,0.8510742,-0.3183594,0.2119141,-19.2682934,-63.3536606,-53.6585388,-0.1299153
13653,0.8710938,-0.3032227,0.2109375,-19.7560978,-64.2073212,-53.9634171,-0.1010452
13654,0.8808594,-0.2958984,0.2075195,-21.9512196,-64.3902435,-54.8780518,-0.0594186
13655,0.9008789,-0.2773438,0.199707,-22.7439022,-64.0243912,-55.3048782,0.0077211
13656,0.90625,-0.2729492,0.1958008,-25.3048782,-62.9878082,-56.1585388,0.0708324
13657,0.9057617,-0.2568359,0.1865234,-28.1707325,-61.4634171,-56.8902435,0.1339437
13658,0.9033203,-0.2607422,0.1826172,-30.1829281,-61.0365868,-57.4390259,0.2030976
13659,0.8955078,-0.2641602,0.1860352,-34.6341476,-59.6341476,-57.8658562,0.2655375
13660,0.894043,-0.2651367,0.2006836,-36.2804871,-58.7804909,-58.2926826,0.2803082
13661,0.8813477,-0.2822266,0.2104492,-38.4756088,-57.68293,-59.3292694,0.3179065
13662,0.8696289,-0.3208008,0.1894531,-38.5975609,-57.6219521,-59.3902435,0.3635615
13663,0.8686523,-0.3388672,0.1826172,-38.2317085,-58.3536606,-59.3902435,0.386389
13664,0.8706055,-0.3666992,0.190918,-37.0121956,-58.7804909,-59.6951218,0.4303655
13665,0.871582,-0.3720703,0.199707,-34.1463432,-59.1463432,-60.3658562,0.4572213
13666,0.8725586,-0.3579102,0.2192383,-32.1951218,-59.7560997,-61.7682953,0.4585641
13667,0.8735352,-0.34375,0.2314453,-29.6341476,-61.4024391,-65,0.4374151
13668,0.8681641,-0.3144531,0.230957,-27.6219521,-63.9024391,-68.8414688,0.3951171
13669,0.8579102,-0.2983398,0.2163086,-26.8902454,-65.18293,-70.4878082,0.3769894
13670,0.8530273,-0.2758789,0.1762695,-26.7073174,-67.5609741,-71.9512177,0.3964599
13671,0.8515625,-0.2680664,0.1542969,-27.2560978,-68.2926865,-72.4390259,0.5058976
13672,0.8608398,-0.2543945,0.1191406,-28.6585369,-69.3902435,-71.8902435,0.6348058
13673,0.875,-0.25,0.0878906,-29.4512196,-69.8780518,-71.4634171,0.6804608
13674,0.8833008,-0.2441406,0.0727539,-31.4024391,-70.7926865,-71.1585388,0.6992599
13675,0.9106445,-0.2373047,0.0668945,-32.9268303,-70.8536606,-71.3414688,0.6771038
13676,0.9189453,-0.2402344,0.074707,-36.4634171,-70.7317123,-72.9878082,0.5864652
13677,0.9316406,-0.2490234,0.0986328,-38.4756088,-70.6707306,-73.9634171,0.5354391
13678,0.9306641,-0.2563477,0.1069336,-41.2195129,-70.8536606,-76.0975647,0.4803845
13679,0.9243164,-0.2744141,0.1152344,-42.5,-71.7073212,-77.9268341,0.3924315
13680,0.9160156,-0.2768555,0.1166992,-42.0731735,-71.9512177,-78.3536606,0.2997787
13681,0.9130859,-0.28125,0.1118164,-41.0975609,-72.8048782,-78.4756088,0.2312963
13682,0.9023438,-0.2763672,0.1083984,-40.3048782,-73.2317123,-79.146347,0.190341
13683,0.8828125,-0.2602539,0.1035156,-39.6341476,-73.9024429,-80.3048782,0.1131304
13684,0.8740234,-0.2397461,0.0981445,-39.0853653,-74.3902435,-81.5243912,0.0775463
13685,0.8710938,-0.2319336,0.0957031,-38.841465,-75.8536606,-84.0243912,0.0023499
13686,0.8618164,-0.2138672,0.0913086,-38.3536606,-76.5853653,-85.3658524,-0.1185016
13687,0.8657227,-0.2084961,0.0898438,-38.9024391,-78.1707306,-87.1951218,-0.3011215
13688,0.8676758,-0.2045898,0.0766602,-39.2682953,-78.4756088,-87.5609741,-0.4290227
13689,0.8710938,-0.2050781,0.0693359,-40.6097565,-78.7195129,-87.68293,-0.5226825
13690,0.8793945,-0.2080078,0.0488281,-41.7682953,-78.2926865,-87.5609741,-0.5246967
13691,0.8867188,-0.2055664,0.0424805,-42.6829262,-78.3536606,-87.7439041,-0.3427481
13692,0.8999023,-0.2055664,0.0405273,-43.5975609,-77.6219559,-88.1707306,-0.0154421
13693,0.9023438,-0.199707,0.050293,-43.9024391,-77.0121994,-89.0243912,0.4213016
13694,0.909668,-0.1923828,0.0532227,-44.3902435,-77.0121994,-91.2804871,0.8120546
13695,0.909668,-0.1933594,0.0600586,-44.5731735,-77.4390259,-92.5609741,1.0712139
13696,0.9086914,-0.1928711,0.0615234,-45.1219521,-76.7682953,-94.8780518,1.382742
13697,0.8989258,-0.1928711,0.0634766,-45.1829262,-76.4024429,-95.7317123,1.6660716
13698,0.8916016,-0.1928711,0.0566406,-44.0243912,-76.3414688,-96.5853653,1.6560006
13699,0.8789062,-0.1933594,0.0449219,-43.4146347,-76.646347,-96.8902435,1.5327993
13700,0.8764648,-0.1967773,0.0385742,-41.8902435,-77.8658524,-97.2561035,1.4428321
13701,0.8779297,-0.1889648,0.012207,-40.3658562,-78.7804871,-97.8658524,1.2853895
13702,0.8793945,-0.1850586,-0.0024414,-39.9390259,-79.146347,-98.5975647,1.0463722
13703,0.8842773,-0.1743164,-0.0146484,-39.8170738,-79.3902435,-100.4878082,0.8281682
13704,0.8876953,-0.1655273,-0.0112305,-40.0609779,-79.3902435,-101.9512253,0.6871748
13705,0.8911133,-0.1621094,-0.0073242,-40.3048782,-79.7560959,-105.18293,0.5206683
13706,0.8911133,-0.1508789,-0.0048828,-40.5487823,-79.8780518,-106.5853653,0.4585641
13707,0.8876953,-0.1469727,-0.0117188,-39.2682953,-81.2195129,-109.2682953,0.4803845
13708,0.8837891,-0.1337891,-0.0253906,-39.0853653,-81.7073212,-110.4878082,0.4441291
13709,0.8813477,-0.121582,-0.0283203,-37.8048782,-83.1707306,-112.3780518,0.470985
13710,0.8808594,-0.0986328,-0.0356445,-37.3780479,-83.5365906,-113.3536606,0.5502098
13711,0.878418,-0.0917969,-0.0400391,-37.3170738,-84.6341476,-115,0.5824369
13712,0.8808594,-0.0712891,-0.0483398,-37.8658562,-85.2439041,-117.1951218,0.5824369
13713,0.8789062,-0.0620117,-0.0483398,-38.3536606,-85.6097565,-118.2317123,0.5847868
13714,0.8681641,-0.0424805,-0.0424805,-39.3902435,-86.0365906,-120.5487823,0.4078737
13715,0.8662109,-0.0341797,-0.0419922,-40.1219521,-87.0731735,-121.7073212,0.1554284
13716,0.8554688,-0.03125,-0.0522461,-41.2804871,-88.8414688,-123.0487823,-0.0251774
13717,0.8564453,-0.03125,-0.0556641,-41.8292694,-89.9390259,-123.5365906,-0.185977
13718,0.859375,-0.0332031,-0.0546875,-42.0731735,-91.646347,-123.9634171,-0.291722
13719,0.8686523,-0.0341797,-0.0336914,-42.3170738,-91.2804871,-124.2073212,-0.3461051
13720,0.8754883,-0.034668,-0.0253906,-41.5853653,-89.5121994,-125.7926865,-0.3884031
13721,0.8671875,-0.0268555,-0.0146484,-41.4634171,-88.9634171,-127.1341476,-0.3843748
13722,0.8676758,-0.027832,-0.0083008,-40.3048782,-90.5487823,-130.0609741,-0.1846342
13723,0.8525391,-0.0268555,-0.0209961,-37.3170738,-93.8414688,-132.7439117,-0.0352483
13724,0.8461914,-0.0249023,-0.0390625,-35.6097565,-95.0609741,-133.9634247,-0.0433051
13725,0.8466797,-0.0175781,-0.0673828,-33.6585388,-95.8536606,-135.8536682,-0.1171588
13726,0.8466797,-0.0117188,-0.0800781,-33.2926826,-95.3048782,-136.7073212,-0.2017548
13727,0.8442383,0.0073242,-0.0917969,-33.7195129,-94.8170776,-138.5975647,-0.3044785
13728,0.8393555,0.0249023,-0.0986328,-34.2073174,-95.6097565,-139.8780518,-0.4290227
13729,0.840332,0.0366211,-0.0922852,-34.5731697,-100.5487823,-143.0487823,-0.5028763
13730,0.8520508,0.0561523,-0.0786133,-34.5121956,-102.5,-144.3902435,-0.6126497
13731,0.8583984,0.0644531,-0.0703125,-34.4512215,-102.4390259,-147.4390259,-0.6935531
13732,0.859375,0.0629883,-0.0625,-34.9390259,-101.0365906,-148.6585388,-0.7039597
13733,0.8588867,0.0639648,-0.0605469,-36.0975609,-97.7439041,-149.8780518,-0.75935
13734,0.8442383,0.0644531,-0.0512695,-37.0731697,-95.6707306,-149.5121918,-0.8234684
13735,0.8388672,0.0634766,-0.0532227,-36.5243912,-95.18293,-149.3292694,-0.8321965
13736,0.8330078,0.0664062,-0.0561523,-33.7195129,-95.3658524,-148.8414612,-0.8382391
13737,0.8325195,0.0717773,-0.0629883,-31.0975609,-95.4878082,-148.9634247,-0.8342107
13738,0.828125,0.0961914,-0.0795898,-25,-95.9146347,-150.1829376,-0.8865797
13739,0.8168945,0.1303711,-0.0883789,-22.6219521,-96.4024429,-151.1585388,-0.9832609
13740,0.8066406,0.1455078,-0.0874023,-18.4756107,-96.7682953,-153.5975647,-1.034287
13741,0.7988281,0.1782227,-0.1049805,-17.0731716,-97.2561035,-155.0609741,-1.0507362
13742,0.7929688,0.1933594,-0.1186523,-15.7317076,-97.68293,-157.3780518,-1.0128023
13743,0.7856445,0.2211914,-0.1328125,-15.9756098,-97.8048782,-158.1707306,-1.0853132
13744,0.7797852,0.2299805,-0.1328125,-16.7073174,-97.5,-159.146347,-1.1739376
13745,0.7739258,0.2402344,-0.1474609,-17.6829281,-96.3414688,-159.0243988,-1.1739376
13746,0.769043,0.2416992,-0.1669922,-18.9024391,-96.2804871,-158.4756165,-1.1396963
13747,0.7636719,0.2275391,-0.2275391,-22.5,-96.5243912,-156.4024353,-1.2357061
13748,0.7666016,0.2231445,-0.2573242,-24.9390259,-96.2804871,-155.3048859,-1.3357443
13749,0.7700195,0.2094727,-0.2753906,-30.2439022,-95.1219559,-152.8048859,-1.3975128
13750,0.7807617,0.1884766,-0.2529297,-32.8658562,-94.3292694,-152.1951294,-1.4334325
13751,0.7885742,0.1723633,-0.2329102,-36.7073174,-92.2561035,-151.3414612,-1.3672999
13752,0.7885742,0.1391602,-0.2070312,-38.5365868,-91.8292694,-151.4024353,-1.2988174
13753,0.7871094,0.1254883,-0.1948242,-40.4268303,-91.4024429,-151.7073212,-1.1766232
13754,0.7924805,0.0878906,-0.1689453,-40.9146347,-91.4634171,-151.7682953,-1.0282444
13755,0.7880859,0.0742188,-0.1533203,-38.7195129,-91.4024429,-152.2561035,-0.8677806
13756,0.777832,0.0561523,-0.1352539,-33.7804871,-91.646347,-152.6829376,-0.7422293
13757,0.7695312,0.0566406,-0.1347656,-30.5487804,-91.8902435,-152.8048859,-0.7207446
13758,0.7514648,0.0595703,-0.1352539,-25.5487804,-92.5609741,-153.1097565,-0.6744182
13759,0.7456055,0.0639648,-0.1381836,-23.2317085,-93.2926865,-153.3536682,-0.6482338
13760,0.7246094,0.0917969,-0.1469727,-19.4512196,-93.4756088,-154.0853729,-0.6022431
13761,0.7021484,0.1303711,-0.1640625,-17.7439022,-93.5365906,-154.8170776,-0.5619593
13762,0.6899414,0.1499023,-0.1694336,-15.4878054,-93.9024429,-156.0975647,-0.54551
13763,0.6630859,0.1894531,-0.1699219,-14.8170738,-94.2682953,-156.5243988,-0.5831083
13764,0.6577148,0.2075195,-0.1635742,-13.5365858,-95.5487823,-157.6219482,-0.5428244
13765,0.6474609,0.2392578,-0.144043,-12.8658543,-96.0365906,-158.0487823,-0.4260014
13766,0.6362305,0.2519531,-0.1420898,-11.4634151,-96.2804871,-159.0243988,-0.3682612
13767,0.6176758,0.2758789,-0.1352539,-11.280488,-97.0731735,-158.5975647,-0.3454337
13768,0.6123047,0.2841797,-0.1357422,-11.8902445,-97.6219559,-158.1707306,-0.2688945
13769,0.6083984,0.2885742,-0.121582,-10.1829271,-98.2926865,-156.3414612,-0.2222324
13770,0.6069336,0.2895508,-0.1230469,-9.7560978,-98.7195129,-155.5487823,-0.1990692
13771,0.6035156,0.2915039,-0.1791992,-9.6341467,-101.0975647,-153.9634247,-0.0842603
13772,0.6230469,0.3168945,-0.2636719,-8.4756098,-102.8048782,-153.5365906,0.0527047
13773,0.6357422,0.3427734,-0.2797852,-0.2439024,-105.1219559,-154.146347,0.1822843
13774,0.6425781,0.4145508,-0.2719727,4.8170733,-105.6097565,-155.36586,0.2762799
13775,0.6386719,0.4536133,-0.2700195,10.9756098,-106.7073212,-158.7804871,0.379675
13776,0.6391602,0.5180664,-0.2641602,9.5731707,-107.9878082,-161.1585388,0.4025025
13777,0.6323242,0.5380859,-0.2636719,6.890244,-108.2317123,-162.1341553,0.4481575
13778,0.6132812,0.5556641,-0.3007812,-0.6707317,-109.5731735,-160.9756165,0.5240253
13779,0.6010742,0.5532227,-0.3374023,-4.0853658,-110.7317123,-159.4512177,0.4501717
13780,0.59375,0.5297852,-0.4262695,-10.6707315,-112.4390259,-154.3292694,0.3299916
13781,0.6083984,0.5043945,-0.453125,-12.9268293,-112.5,-150.7926788,0.1305867
13782,0.6181641,0.4833984,-0.4477539,-15.9146347,-111.3414688,-145.36586,-0.0580758
13783,0.6542969,0.4458008,-0.4272461,-16.7073174,-110.7317123,-143.6585388,-0.2111543
13784,0.6723633,0.4204102,-0.421875,-18.4756107,-109.6341476,-141.7073212,-0.2581521
13785,0.7045898,0.3759766,-0.402832,-19.8780499,-109.4512253,-141.7073212,-0.1211872
13786,0.722168,0.3500977,-0.3803711,-22.0121956,-109.2073212,-143.5975647,0.0822461
13787,0.7421875,0.3115234,-0.3183594,-22.8048782,-108.6585388,-147.3780518,0.4018311
13788,0.7402344,0.2998047,-0.2905273,-21.8902435,-108.5365906,-149.5121918,0.6482338
13789,0.7260742,0.296875,-0.2607422,-15.9756098,-109.4512253,-154.2073212,0.7429007
13790,0.7084961,0.300293,-0.2631836,-11.8292685,-110.4268341,-156.1585388,0.9426413
13791,0.6586914,0.3432617,-0.3056641,0,-113.0487823,-159.8170776,1.0940414
13792,0.597168,0.4321289,-0.3681641,6.5243902,-114.6951218,-161.1585388,1.0524147
13793,0.5722656,0.4785156,-0.3881836,16.0975609,-116.8902435,-163.0487823,1.0040742
13794,0.5244141,0.581543,-0.3925781,18.9024391,-117.1951218,-163.7195129,1.0785992
13795,0.496582,0.628418,-0.390625,19.939024,-116.8902435,-164.6951294,1.0886702
13796,0.4482422,0.7080078,-0.3950195,18.6585369,-116.5853653,-164.7561035,1.1034409
13797,0.4301758,0.7319336,-0.4101562,13.0487804,-116.9512253,-163.1097565,1.0228733
13798,0.4067383,0.7573242,-0.4467773,5.5487804,-117.5,-159.146347,0.8462959
13799,0.4077148,0.7573242,-0.4648438,0.8536586,-117.9878082,-156.0975647,0.60795
13800,0.4301758,0.7333984,-0.4853516,-7.8658538,-117.3170776,-149.6951294,0.4971695
13801,0.4506836,0.7143555,-0.4887695,-11.8292685,-116.646347,-146.8292694,0.4206302
13802,0.5063477,0.6582031,-0.4907227,-18.5975609,-114.6341476,-141.646347,0.4790417
13803,0.5649414,0.5917969,-0.5043945,-20.9146347,-114.146347,-140.3048859,0.6160067
13804,0.5888672,0.5629883,-0.5083008,-23.1707325,-113.2926865,-138.9634247,0.8523384
13805,0.6367188,0.5200195,-0.4824219,-23.780489,-112.9268341,-139.3292694,1.1846799
13806,0.6518555,0.5014648,-0.4477539,-23.1097565,-111.5243912,-141.3414612,1.4800946
13807,0.652832,0.4848633,-0.3847656,-22.1951218,-110.3048782,-143.1097565,1.5009079
13808,0.6416016,0.4750977,-0.3696289,-19.3902435,-108.8414688,-147.2561035,1.3256733
13809,0.5952148,0.4589844,-0.378418,-15.4268293,-109.5121994,-150.7317047,1.0994125
13810,0.5625,0.4609375,-0.4038086,-12.8048782,-110.2439041,-151.2804871,0.9362631
13811,0.5068359,0.4765625,-0.4956055,-3.5365853,-112.4390259,-151.5243988,0.8080262
13812,0.4833984,0.5,-0.5512695,2.0121951,-113.7195129,-151.5243988,0.6066072
13813,0.4414062,0.5766602,-0.6298828,14.6341467,-115.9146347,-151.3414612,0.3461051
13814,0.4125977,0.6879883,-0.6152344,19.7560978,-116.4024429,-151.8292694,0.1607996
13815,0.4003906,0.7441406,-0.5825195,25.1219521,-115.8536606,-153.9024353,0.0775463
13816,0.3793945,0.8334961,-0.5092773,25.2439022,-115.5487823,-155.7926941,0.2490883
13817,0.3642578,0.8623047,-0.4794922,20.9146347,-115.2439041,-157.9268341,0.4031739
13818,0.34375,0.8764648,-0.4726562,17.0121956,-115.5487823,-158.0487823,0.6260777
13819,0.3378906,0.8720703,-0.4902344,8.2926826,-115.9756088,-154.6341553,0.6442054
13820,0.3505859,0.8398438,-0.5429688,-0.9146342,-115.6707306,-146.7682953,0.6656901
13821,0.3730469,0.8085938,-0.5678711,-5.0609756,-115.0609818,-142.0731812,0.7543145
13822,0.4189453,0.7441406,-0.5908203,-11.0975609,-112.7439041,-134.2682953,0.8483101
13823,0.4506836,0.7163086,-0.5922852,-12.3780489,-111.5243912,-131.5243988,0.8704662
13824,0.5019531,0.6665039,-0.5610352,-13.1707315,-109.146347,-129.8780518,0.7912413
13825,0.5229492,0.6328125,-0.5009766,-13.0487804,-108.4146347,-130.9756165,0.682475
13826,0.5258789,0.6186523,-0.4682617,-11.5853662,-108.2317123,-135.4268341,0.594522
13827,0.5009766,0.5996094,-0.4379883,-10.3048782,-108.4146347,-138.8414612,0.524361
13828,0.4770508,0.5991211,-0.4467773,-6.6463418,-110,-144.0853729,0.4555428
13829,0.4228516,0.612793,-0.5004883,-3.4146342,-110.8536606,-146.2195129,0.4776989
13830,0.3959961,0.6386719,-0.5327148,3.5975611,-113.1707306,-148.9634247,0.4441291
13831,0.3466797,0.7080078,-0.5810547,10.9756098,-114.5731735,-149.9390259,0.3779965
13832,0.3217773,0.7451172,-0.5820312,13.3536587,-114.5731735,-149.8780518,0.3279774
13833,0.2836914,0.8188477,-0.559082,14.5121956,-113.4146347,-149.6341553,0.3004501
13834,0.2695312,0.8466797,-0.5444336,12.6829271,-113.2317123,-149.146347,0.2091402
13835,0.2529297,0.8740234,-0.5375977,5.5487804,-113.1707306,-147.3780518,0.1849699
13836,0.2573242,0.8530273,-0.5234375,1.402439,-113.3536606,-146.0365906,0.190341
13837,0.2685547,0.8320312,-0.5205078,-6.2195125,-113.1707306,-142.8048859,0.144686
13838,0.2988281,0.7788086,-0.5458984,-7.7439027,-112.9268341,-140.7926788,0.1342794
13839,0.3168945,0.7553711,-0.5683594,-6.5243902,-112.8048782,-137.3780518,0.1151446
13840,0.3432617,0.7143555,-0.59375,-4.6341462,-112.7439041,-135.9756165,0.1326009
13841,0.3623047,0.7011719,-0.5947266,-0.3658537,-112.1341476,-135.0609741,0.1426719
13842,0.375,0.6923828,-0.6000977,5.8536587,-112.9878082,-136.5243988,0.1205158
13843,0.3769531,0.7021484,-0.6186523,9.6341467,-113.7195129,-138.3536682,0.1258869
13844,0.3549805,0.7480469,-0.6420898,18.4756107,-114.8780518,-142.6829376,0.1282368
13845,0.3383789,0.7836914,-0.6391602,22.1951218,-115.4268341,-144.5121918,0.203769
13846,0.2885742,0.8564453,-0.6020508,25.9756107,-114.7561035,-147.86586,0.2024262
13847,0.2236328,0.9038086,-0.5581055,25.6097565,-114.146347,-148.2317047,0.1775845
13848,0.1870117,0.9130859,-0.5537109,20,-113.2317123,-146.8292694,0.1487144
13849,0.1396484,0.902832,-0.5952148,15.8536587,-112.9878082,-144.5731812,0.1272297
13850,0.1308594,0.878418,-0.6240234,5.0609756,-112.7439041,-137.5609741,0.0117494
13851,0.1347656,0.8227539,-0.6591797,0.1829268,-112.3170776,-133.1097565,-0.1386435
13852,0.1445312,0.7832031,-0.6650391,-8.2317076,-110.18293,-125.7317123,-0.2944076
13853,0.1782227,0.7050781,-0.6508789,-12.7439032,-107.9268341,-121.2195129,-0.49784079999999997
13854,0.1953125,0.6767578,-0.6333008,-12.9268293,-107.4390259,-120.6707382,-0.6677043
13855,0.2207031,0.6469727,-0.5800781,-9.4512196,-107.2561035,-123.3536606,-0.7267872
13856,0.2270508,0.6499023,-0.5405273,-6.0365853,-107.5609818,-126.2804871,-0.6838178
13857,0.2128906,0.6762695,-0.472168,1.3414634,-107.9268341,-132.6829224,-0.6556191
13858,0.1630859,0.7167969,-0.4555664,4.5731707,-108.1097565,-135.7926788,-0.5485313
13859,0.1352539,0.737793,-0.4746094,7.8048782,-109.0243912,-139.5121918,-0.4360723
13860,0.0776367,0.7749023,-0.5463867,6.9512196,-108.9634171,-139.5731812,-0.2145113
13861,0.0605469,0.7827148,-0.5825195,2.9268293,-109.0853653,-136.0365906,-0.0433051
13862,0.0375977,0.7890625,-0.6337891,0.5487805,-108.4146347,-133.3536682,0.0728466
13863,0.0380859,0.7861328,-0.6552734,-3.4756098,-106.8902435,-127.1951218,0.2514382
13864,0.0498047,0.7705078,-0.6777344,-3.5365853,-105.7317123,-122.5609818,0.369604
13865,0.0600586,0.7734375,-0.6772461,-2.6219513,-105.4268341,-121.5853653,0.3769894
13866,0.0957031,0.7773438,-0.6450195,1.1585366,-105.8536606,-122.0731735,0.2064546
13867,0.105957,0.7856445,-0.6171875,2.804878,-106.646347,-123.4756088,0.1148089
13868,0.1264648,0.8095703,-0.5927734,6.1585369,-109.2073212,-127.7439041,0.1070878
13869,0.1293945,0.840332,-0.6191406,6.7682929,-110.7926865,-129.3902435,0.1869841
13870,0.1230469,0.859375,-0.644043,6.1585369,-113.4146347,-131.8902435,0.2474098
13871,0.1103516,0.887207,-0.6889648,4.6951222,-113.9024429,-132.4390259,0.1443503
13872,0.105957,0.9003906,-0.7036133,0.7317073,-113.2926865,-131.2195129,-0.0594186
13873,0.0913086,0.9130859,-0.7060547,-1.8292683,-112.1341476,-130.2439117,-0.1789273
13874,0.0849609,0.909668,-0.6972656,-7.2560978,-110.4878082,-127.4390259,-0.0976883
13875,0.0717773,0.887207,-0.6953125,-11.6463413,-110.2439041,-125.2439041,-0.0359197
13876,0.065918,0.8740234,-0.6948242,-13.6585369,-110.4878082,-124.146347,0.0104067
13877,0.0576172,0.8432617,-0.6865234,-15.060976,-110.8536606,-123.1707382,0.0500191
13878,0.0541992,0.8339844,-0.6728516,-14.5121956,-110.7926865,-123.0487823,0.0386053
13879,0.0410156,0.8139648,-0.6420898,-12.0731707,-110.6097565,-123.9024429,-0.115816
13880,0.0161133,0.8007812,-0.6352539,-10.3658543,-111.4024429,-124.3902435,-0.2742657
13881,0.0024414,0.7993164,-0.6337891,-6.7073174,-113.8414688,-126.0975647,-0.366247
13882,-0.0239258,0.8134766,-0.637207,-5.0609756,-114.7561035,-126.4634171,-0.3910887
13883,-0.0356445,0.8208008,-0.6367188,-1.6463414,-115.36586,-126.9512253,-0.3199207
13884,-0.0595703,0.8417969,-0.6318359,-0.3658537,-115.18293,-126.8292694,-0.2124971
13885,-0.0761719,0.8525391,-0.6337891,1.1585366,-114.2073212,-126.7073212,-0.0419623
13886,-0.0976562,0.8813477,-0.6489258,0.6707317,-114.146347,-125.7317123,0.0345769
13887,-0.1044922,0.890625,-0.6586914,-0.4268293,-114.0243912,-125.3048782,0.0748608
13888,-0.1123047,0.9238281,-0.6782227,-2.804878,-114.5731735,-124.7561035,0.1983978
13889,-0.1103516,0.9365234,-0.6855469,-4.1463413,-114.0243912,-124.6341476,0.3299916
13890,-0.1113281,0.9711914,-0.6899414,-7.8658538,-112.9878082,-125.1219559,0.4246586
13891,-0.1049805,0.9907227,-0.6943359,-10.1829271,-112.5,-125.1219559,0.4327153
13892,-0.1064453,0.9960938,-0.6967773,-15.8536587,-110.9756088,-125.2439041,0.316228
13893,-0.1074219,0.9897461,-0.7016602,-19.1463413,-110.3048782,-124.9390259,0.2131685
13894,-0.1030273,0.9760742,-0.7041016,-26.5853672,-108.2317123,-123.3536606,0.1279011
13895,-0.0957031,0.9414062,-0.7016602,-30.5487804,-107.4390259,-122.1951218,-0.0352483
13896,-0.097168,0.9194336,-0.7080078,-35.9146347,-106.3414688,-120.1219559,-0.2030976
13897,-0.090332,0.8701172,-0.7509766,-38.2926826,-106.7073212,-118.1707382,-0.3897459
13898,-0.0834961,0.8476562,-0.7822266,-38.2317085,-107.0731735,-117.3780518,-0.3981384
13899,-0.0771484,0.8286133,-0.7915039,-34.3902435,-107.3170776,-117.1341476,-0.2574807
13900,-0.0834961,0.8291016,-0.7768555,-31.1585369,-106.8292694,-118.1707382,-0.0782177
13901,-0.1064453,0.8461914,-0.7226562,-22.9878063,-106.5243912,-120.4268341,0.0688182
13902,-0.140625,0.8793945,-0.6860352,-19.2682934,-106.8292694,-122.1341476,0.1594568
