Application:, Trigno Discover (1.6.5)
Date/Time:, 30/01/2025 09:27:09
Collection Length (seconds):, 45.171
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
-0.9951172, 0.1098633, -0.0444336, -20.5487804, -12.1341467, 1.7682927, -0.0412909
-0.996582, 0.1333008, -0.0336914, -20.4878044, -12.1341467, 2.1341465, -0.0379339
-0.9970703, 0.1430664, -0.0297852, -20.7317085, -12.9878054, 2.6829269, -0.0433051
-0.9921875, 0.1533203, -0.0317383, -20.6707325, -12.7439032, 2.7439024, -0.0459907
-0.9946289, 0.1577148, -0.0239258, -20.6097565, -13.2317076, 2.6219513, -0.0379339
-0.9936523, 0.1513672, -0.0200195, -20.8536587, -13.1097565, 2.2560976, -0.0453193
-0.9980469, 0.1459961, -0.0161133, -20.9146347, -13.4146347, 2.0731707, -0.0520333
-0.9975586, 0.1381836, -0.0078125, -20.4878044, -13.2926836, 2.1341465, -0.0500191
-0.9975586, 0.1362305, -0.0068359, -19.8170738, -12.7439032, 2.1341465, -0.0419623
-1.0039062, 0.1323242, -0.0039062, -19.5731716, -12.6829271, 2.3170731, -0.0412909
-1.0053711, 0.1381836, 0.0053711, -19.0853672, -12.1951218, 2.9878049, -0.0439765
-1.0068359, 0.1396484, 0.0058594, -18.5975609, -12.0731707, 2.9878049, -0.0466621
-1.0024414, 0.1518555, -0.0053711, -19.2073174, -12.1341467, 3.1707318, -0.0446479
-1.0043945, 0.1567383, -0.0141602, -20.5487804, -11.8292685, 3.0487804, -0.0369268
-1.0087891, 0.1723633, -0.0249023, -20.8536587, -12.0731707, 2.9268293, -0.0459907
-1.0136719, 0.1748047, -0.0253906, -22.0731716, -12.7439032, 2.7439024, -0.0500191
-1.015625, 0.1723633, -0.0273438, -22.3170738, -12.6829271, 2.9268293, -0.0533761
-1.0175781, 0.1635742, -0.0234375, -21.8902435, -13.1097565, 3.2317073, -0.0446479
-1.0297852, 0.1459961, -0.0307617, -21.5853672, -13.1097565, 3.5365853, -0.0459907
-1.03125, 0.137207, -0.0356445, -20.8536587, -13.4756098, 3.1707318, -0.0473335
-1.0351562, 0.1245117, -0.0322266, -20.4268303, -13.5975609, 3.2317073, -0.0513619
-1.0444336, 0.128418, -0.03125, -19.939024, -14.3292685, 3.1097562, -0.0453193
-1.0449219, 0.137207, -0.0288086, -19.8170738, -14.3902445, 3.1707318, -0.0459907
-1.0473633, 0.1577148, -0.0332031, -19.5121956, -14.9390249, 3.7195122, -0.0459907
-1.0527344, 0.1655273, -0.0327148, -18.5365849, -15.3048782, 4.390244, -0.0392767
-1.050293, 0.1791992, -0.0229492, -18.5365849, -15.5487804, 4.8780489, -0.0392767
