Application:, Trigno Discover (1.6.5)
Date/Time:, 05/02/2025 17:19:14
Collection Length (seconds):, 45.225
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
0.9394531, -0.1967773, -0.2792969, -11.219512, -2.0121951, 0.7317073, -0.0340734
0.9331055, -0.1889648, -0.277832, -10.9146347, -2.0121951, 0.7317073, -0.0357519
0.9306641, -0.1914062, -0.277832, -10.6097565, -2.804878, 0.8536586, -0.0412909
0.9306641, -0.1977539, -0.2700195, -10.9146347, -2.9268293, 1.1585366, -0.0424659
0.9316406, -0.2045898, -0.269043, -10.9756098, -2.9268293, 1.0365853, -0.0417945
0.9316406, -0.203125, -0.2612305, -11.1585369, -3.2317073, 1.2804878, -0.0424659
0.9326172, -0.2001953, -0.2558594, -10.7317076, -3.1707318, 1.1585366, -0.0407874
0.9287109, -0.1904297, -0.253418, -9.6341467, -3.0487804, 0.7926829, -0.0337377
0.9311523, -0.1918945, -0.2607422, -9.6341467, -3.5365853, 0.6707317, -0.0297093
0.9321289, -0.1982422, -0.2763672, -9.5731707, -4.1463413, 0.4878049, -0.023331
0.9321289, -0.2036133, -0.2856445, -10.1219511, -4.3292685, 0.6097561, -0.0181277
0.9365234, -0.2045898, -0.2783203, -10.6097565, -4.4512196, 0.7317073, -0.0182956
0.9443359, -0.2011719, -0.2783203, -10.1829271, -4.5731707, 1.097561, -0.0149386
0.9433594, -0.2016602, -0.2753906, -9.2073174, -4.3292685, 1.0365853, -0.0112459
0.9423828, -0.1923828, -0.2773438, -8.3536587, -4.0853658, 1.0365853, -0.0125887
0.9423828, -0.1879883, -0.2768555, -8.0487804, -4.0243902, 0.9146342, -0.0135958
0.9433594, -0.1923828, -0.2866211, -8.5365858, -3.7804878, 0.6097561, -0.0115816
0.9370117, -0.1948242, -0.2866211, -8.9024391, -4.1463413, 0.5487805, -0.0065461
0.934082, -0.1948242, -0.284668, -9.7560978, -4.3292685, 0.6707317, -0.0115816
0.934082, -0.1962891, -0.2880859, -10.1219511, -4.6951222, 1.097561, -0.0129244
0.9355469, -0.1987305, -0.2836914, -10.060976, -4.9390244, 1.2195122, -0.0109102
0.9370117, -0.1982422, -0.2768555, -10.1219511, -4.9390244, 1.0365853, -0.0137636
0.9414062, -0.199707, -0.2739258, -9.8170738, -5.1829271, 1.097561, -0.0119173
0.9414062, -0.1948242, -0.2729492, -9.6341467, -5, 1.2195122, -0.0146029
0.9453125, -0.1987305, -0.2729492, -9.8170738, -5.5487804, 0.9756098, -0.0172885
0.9379883, -0.1977539, -0.2753906, -10.3658543, -5.8536587, 0.4878049, -0.0223239
0.9384766, -0.2011719, -0.2788086, -10.6707315, -6.1585369, 0.5487805, -0.0243381
0.9306641, -0.2001953, -0.284668, -11.341464, -6.4634147, 0.6097561, -0.0226596
0.9311523, -0.1953125, -0.28125, -12.0121956, -6.7682929, 0.8536586, -0.0303807
0.9306641, -0.1777344, -0.2695312, -11.7682934, -6.7073174, 1.402439, -0.0364233
0.9331055, -0.1767578, -0.2675781, -11.341464, -6.7682929, 0.9756098, -0.0357519
0.9389648, -0.1743164, -0.269043, -11.219512, -7.9878049, 0.7317073, -0.0323949
0.9443359, -0.1860352, -0.2817383, -11.280488, -8.2926826, 0.5487805, -0.0260166
0.9458008, -0.1938477, -0.2856445, -12.6219511, -8.3536587, 0.6097561, -0.0223239
0.9467773, -0.2104492, -0.2856445, -13.2317076, -8.4146347, 0.6707317, -0.0182956
0.9418945, -0.2172852, -0.2802734, -13.4146347, -8.5365858, 0.7926829, -0.0191348
0.9404297, -0.2236328, -0.2744141, -12.7439032, -8.4146347, 0.9146342, -0.0157778
0.9394531, -0.2163086, -0.277832, -12.3170738, -8.4756098, 0.7317073, -0.012253
0.9399414, -0.2133789, -0.2841797, -11.7073174, -8.2926826, 0.6707317, -0.0109102
0.9389648, -0.2099609, -0.2890625, -11.7073174, -8.3536587, 0.4878049, -0.0062104
0.9458008, -0.2001953, -0.2954102, -11.8902445, -8.6585369, 0.8536586, -0.0041962
0.9545898, -0.1982422, -0.2929688, -12.1341467, -9.0853662, 0.6097561, -0.0068818
0.9550781, -0.1933594, -0.2929688, -12.6219511, -9.4512196, 0.9756098, -0.0052033
0.9575195, -0.1875, -0.284668, -12.7439032, -9.4512196, 1.097561, -0.0112459
0.9643555, -0.1889648, -0.2871094, -12.3780489, -8.841464, 0.7926829, -0.0253452
0.9604492, -0.1914062, -0.2958984, -12.3780489, -9.0243902, 1.0365853, -0.0409552
0.9570312, -0.1938477, -0.3041992, -13.5975609, -9.0243902, 0.7317073, -0.0652934
0.9487305, -0.2006836, -0.3095703, -15.2439032, -9.6341467, 1.0365853, -0.0820783
0.9482422, -0.2036133, -0.3144531, -15.7317076, -9.6951218, 1.2804878, -0.0897993
0.9462891, -0.2163086, -0.3085938, -15.8536587, -10.1829271, 1.8292683, -0.0908064
0.949707, -0.2133789, -0.3081055, -15.9756098, -10.4268293, 1.8902439, -0.0636149
0.9550781, -0.2045898, -0.3041992, -15.060976, -9.7560978, 2.2560976, -0.0223239
0.9648438, -0.1923828, -0.2978516, -14.7560978, -9.3902445, 2.2560976, 0.0354162
0.9682617, -0.1879883, -0.2978516, -14.7560978, -9.3902445, 2.0121951, 0.0750286
0.9707031, -0.1933594, -0.3012695, -14.8170738, -9.5731707, 2.1341465, 0.0978561
0.9746094, -0.1962891, -0.3037109, -15.9756098, -10.1829271, 1.7682927, 0.1005417
0.9658203, -0.2036133, -0.296875, -17.1341476, -10.1829271, 2.195122, 0.0837568
0.9584961, -0.2001953, -0.2900391, -17.6219521, -10, 2.6219513, 0.0639506
0.9575195, -0.2026367, -0.2885742, -17.3780499, -9.8170738, 2.8658538, 0.0424659
0.9555664, -0.203125, -0.2939453, -17.439024, -9.9390249, 2.6219513, 0.0182956
0.9443359, -0.2084961, -0.3110352, -17.6829281, -10.7317076, 2.6219513, -0.0001678
0.9443359, -0.2070312, -0.3154297, -18.4146347, -11.0975609, 2.7439024, -0.0041962
0.9453125, -0.2026367, -0.3183594, -19.2073174, -11.341464, 3.5975611, -0.0048676
0.9555664, -0.199707, -0.3178711, -19.4512196, -11.5853662, 3.5365853, -0.0129244
0.9580078, -0.2036133, -0.3227539, -20, -11.9512196, 3.4146342, -0.0203098
0.9604492, -0.199707, -0.3164062, -20.1829281, -12.1341467, 3.4756098, -0.0203098
0.9648438, -0.1953125, -0.3168945, -20.8536587, -12.0731707, 3.5975611, -0.0240024
0.9594727, -0.1962891, -0.3178711, -20.9756107, -12.0121956, 3.5975611, -0.0318914
0.9594727, -0.199707, -0.3125, -21.4634151, -12.2560978, 3.5365853, -0.0377661
0.9462891, -0.2089844, -0.3032227, -21.8292694, -12.9878054, 3.9024391, -0.0438087
