Application:, Trigno Discover (1.6.5)
Date/Time:, 04/02/2025 15:12:14
Collection Length (seconds):, 31.779
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
-1.0146484, 0.0444336, -0.0639648, -24.0243912, -9.9390249, -8.9024391, -0.2180362
-1.0126953, 0.0429688, -0.0664062, -23.8414631, -10.1829271, -8.4756098, -0.1861448
-1.0131836, 0.046875, -0.0649414, -23.2926826, -10.2439022, -8.2317076, -0.1854734
-1.012207, 0.0512695, -0.0722656, -23.0487804, -11.0975609, -8.2926826, -0.173724
-1.0102539, 0.0493164, -0.0800781, -22.8048782, -11.7073174, -8.2926826, -0.142504
-1.0136719, 0.0585938, -0.0898438, -22.5, -11.7682934, -8.4146347, -0.1216907
-1.0151367, 0.0634766, -0.0864258, -22.6829281, -12.8658543, -8.4146347, -0.1049058
-1.0131836, 0.0629883, -0.0878906, -22.8658543, -13.6585369, -8.3536587, -0.1042344
-1.0136719, 0.0541992, -0.0898438, -23.5975609, -14.5731707, -8.6585369, -0.1037308
-1.0087891, 0.0380859, -0.0805664, -24.4512196, -15.3658543, -9.6951218, -0.0918135
-1.0078125, 0.0258789, -0.0712891, -24.7560978, -15.9146347, -10.2439022, -0.0767071
-1.0063477, 0.0087891, -0.0556641, -24.2682934, -15.8536587, -10.5487804, -0.0538796
-1.0058594, 0.0009766, -0.0361328, -23.6585369, -15.9146347, -10.1829271, -0.0773785
-1.0043945, 0.0019531, -0.0297852, -22.0731716, -16.0365849, -8.719512, -0.0802319
-0.9960938, 0.0170898, -0.0268555, -21.280489, -16.0975609, -7.6829271, -0.0800641
-0.987793, 0.0268555, -0.0332031, -20.5487804, -15.5487804, -6.1585369, -0.0755322
-0.9760742, 0.0449219, -0.0380859, -20.5487804, -15.3048782, -5.670732, -0.081239
-0.9692383, 0.0483398, -0.0361328, -21.0975609, -14.6341467, -5.3048782, -0.0809033
-0.9682617, 0.0517578, -0.0283203, -21.3414631, -14.4512196, -5.609756, -0.1119554
-0.9711914, 0.0488281, -0.0283203, -21.6463413, -13.780488, -6.7073174, -0.1601282
-0.9824219, 0.0419922, -0.027832, -21.0365868, -12.9878054, -8.2926826, -0.1720455
-0.9902344, 0.0327148, -0.0283203, -20.7926826, -12.4390249, -8.780488, -0.1898375
-1.0024414, 0.015625, -0.0249023, -19.8170738, -11.8902445, -9.2682924, -0.2069581
-1.0136719, 0.0092773, -0.0297852, -19.3292694, -11.5853662, -8.841464, -0.2128328
-1.0170898, 0.0068359, -0.0317383, -18.4146347, -10.7926836, -8.0487804, -0.2230716
-1.0205078, 0.0039062, -0.0283203, -18.2317085, -10.7926836, -7.1951222, -0.2709087
-1.0205078, 0.0097656, -0.03125, -17.7439022, -10, -5.670732, -0.2996109
-1.0058594, 0.0229492, -0.0463867, -17.6219521, -9.6951218, -4.7560978, -0.3165637
-1.0009766, 0.0234375, -0.0488281, -17.5, -9.2073174, -4.2682929, -0.3378805
-0.9941406, 0.03125, -0.0532227, -17.7439022, -9.1463413, -4.5731707, -0.3476158
-0.9941406, 0.0341797, -0.050293, -17.5, -8.841464, -4.9390244, -0.337377
-0.9936523, 0.0380859, -0.0449219, -17.3170738, -8.9634151, -5.670732, -0.3526513
-0.9941406, 0.0336914, -0.0458984, -17.3780499, -8.6585369, -6.280488, -0.367422
-0.9921875, 0.0297852, -0.0478516, -17.439024, -7.8048782, -6.5853658, -0.3702754
-1.0004883, 0.019043, -0.0517578, -17.6219521, -7.3170733, -6.9512196, -0.3769894
-1.0024414, 0.0166016, -0.0566406, -17.9878044, -7.0121951, -6.280488, -0.3654078
-1.0092773, 0.0087891, -0.0532227, -17.7439022, -7.1951222, -5.670732, -0.3667506
-1.0068359, 0.0063477, -0.0532227, -16.7682934, -7.3780489, -4.5121951, -0.3701076
-1.0107422, 0.0092773, -0.0478516, -16.2195129, -7.7439027, -4.3292685, -0.3627222
-1.0083008, 0.0078125, -0.0488281, -15.1219511, -7.8048782, -3.9634147, -0.3311666
-1.003418, 0.0083008, -0.0522461, -15.060976, -7.3780489, -3.7804878, -0.2959182
-1.0004883, 0.0053711, -0.059082, -14.5731707, -6.8292685, -3.6585367, -0.2997787
-1, 0.0039062, -0.0639648, -14.0243902, -6.1585369, -3.2926829, -0.2784619
-1.0024414, 0.0053711, -0.0634766, -13.9024391, -6.0365853, -3.2926829, -0.2573129
-1.0083008, 0.0073242, -0.0722656, -12.560976, -6.4634147, -2.8658538, -0.2398566
-1.0087891, 0.0117188, -0.0810547, -11.8292685, -6.890244, -2.5609756, -0.2109865
-1.0087891, 0.0107422, -0.0864258, -11.4024391, -8.1097565, -1.9512196, -0.1626459
-1.0073242, 0.0161133, -0.0844727, -11.0365858, -8.719512, -1.8292683, -0.1374685
-1.0126953, 0.0258789, -0.0771484, -10.4268293, -9.7560978, -1.6463414, -0.1337758
-1.0195312, 0.0449219, -0.0664062, -9.9390249, -10.1829271, -1.2195122, -0.1037308
-1.0180664, 0.050293, -0.059082, -8.841464, -10.3048782, -1.2195122, -0.0847639
-1.0146484, 0.0678711, -0.0605469, -8.780488, -10.2439022, -1.5243902, -0.0780499
-1.0117188, 0.0698242, -0.0615234, -8.9024391, -9.8780489, -2.0731707, -0.0582437
-1.0063477, 0.0800781, -0.0629883, -9.8170738, -9.1463413, -3.1707318, -0.0377661
-1.0102539, 0.0795898, -0.0664062, -10.7317076, -8.9024391, -4.2682929, -0.0471656
-1.0043945, 0.0771484, -0.0649414, -11.7682934, -8.6585369, -5.2439027, -0.0303807
-1.0097656, 0.0649414, -0.0566406, -12.1341467, -8.719512, -5.7317076, -0.0209812
-1.0083008, 0.0600586, -0.0537109, -12.7439032, -8.3536587, -6.280488, -0.0243381
-1.0078125, 0.0488281, -0.0507812, -12.8048782, -8.2317076, -6.5853658, -0.0172885
-1.0063477, 0.0390625, -0.0493164, -12.8658543, -7.8048782, -6.8292685, 0.0070497
-1.0058594, 0.0341797, -0.0507812, -12.6219511, -7.3170733, -7.0121951, -0.008896
-1.0048828, 0.0297852, -0.0507812, -12.5, -6.7073174, -6.5243902, -0.0532082
-1.0043945, 0.019043, -0.0537109, -12.3170738, -6.2195125, -6.6463418, -0.0686503
-1.0058594, 0.012207, -0.0541992, -11.8292685, -5.4268293, -6.5243902, -0.0746929
-1.003418, 0.0029297, -0.0629883, -11.4024391, -4.6341462, -6.4024391, -0.0706645
-1.0043945, 0.0004883, -0.0615234, -10.8536587, -4.3292685, -6.1585369, -0.0807355
-1.0004883, -0.0131836, -0.0703125, -8.9634151, -3.2926829, -5.1219511, -0.0921492
-0.9995117, -0.0288086, -0.0737305, -7.8048782, -2.5, -4.5731707, -0.1119554
-0.9985352, -0.0449219, -0.0756836, -4.9390244, -1.6463414, -3.5975611, -0.1273976
-1.0024414, -0.0654297, -0.0756836, -3.2926829, -2.0121951, -3.4146342, -0.1384756
-1.0063477, -0.0620117, -0.0712891, 1.0365853, -2.804878, -2.4390244, -0.1782559
-1.0249023, -0.0488281, -0.0693359, 2.8658538, -3.7804878, -1.4634147, -0.1888304
-1.0356445, -0.0317383, -0.0668945, 5.4878049, -4.4512196, 1.402439, -0.1955444
