ID,rep_num,rep_length,up_length,down_length,up_down_ratio,acc_x_avg_up,acc_x_std_up,acc_x_max_up,acc_x_min_up,jerk_x_avg_up,jerk_x_std_up,acc_x_avg_down,acc_x_std_down,acc_x_max_down,acc_x_min_down,jerk_x_avg_down,jerk_x_std_down,acc_x_p2p,acc_x_r2,acc_y_avg_up,acc_y_std_up,acc_y_max_up,acc_y_min_up,jerk_y_avg_up,jerk_y_std_up,acc_y_avg_down,acc_y_std_down,acc_y_max_down,acc_y_min_down,jerk_y_avg_down,jerk_y_std_down,acc_y_p2p,acc_y_r2,acc_z_avg_up,acc_z_std_up,acc_z_max_up,acc_z_min_up,jerk_z_avg_up,jerk_z_std_up,acc_z_avg_down,acc_z_std_down,acc_z_max_down,acc_z_min_down,jerk_z_avg_down,jerk_z_std_down,acc_z_p2p,acc_z_r2,gyro_x_avg,gyro_x_std,gyro_x_r2,gyro_y_avg,gyro_y_std,gyro_y_r2,gyro_z_avg,gyro_z_std,gyro_z_r2,emg_mav,emg_rms,emg_iemg,emg_var,emg_zc,emg_wl,emg_ssc,emg_mean_amp,emg_peak_amp,emg_pca_1,emg_pca_2,emg_umap_1,emg_umap_2,emg_tsne_1,emg_tsne_2,emg_umap_km_class,emg_tsne_km_class,emg_umap_db_class,emg_tsne_db_class,RPE
A321_10_3,3,2.397599808192015,1.1852999051760076,1.2122999030160078,0.977728285077951,0.2300424155681819,0.6600963659322271,1.0357519539999998,-0.770976566,-1.4901209679399448,1.282077819500704,0.3230616327288888,0.6846287963276962,1.08328125,-0.77125977,1.4843300106873305,1.9254306979335287,1.85454102,0.8290733993474163,-0.1512998936545454,0.0867650190723009,0.020224606,-0.26080078,0.1673495198420233,0.7811388527335136,-0.1301834861244444,0.0726550632893011,0.023769526,-0.24604492,-0.1272439300013409,0.9055882235828048,0.284570306,0.3049449833465988,-0.7441580033727273,0.2164495988593476,-0.442148438,-1.072724608,-0.0550773772231964,1.40598992078347,-0.6940737402533332,0.2189676921099894,-0.329267574,-1.03239258,0.1432098555547811,1.6057307172845,0.743457034,0.210767793974841,-13.646710780821149,15.393496234564653,0.6480798796434832,-6.150713426175483,120.68665099266472,0.6653135826566612,2.310340560346457,24.365164550742367,0.5068962642397998,0.352982475921155,0.5337688642547301,313.80142109390687,0.1603125721403557,0,7.1724177976952,303,0.352982475921155,1.9555466288890044,-50.2538824767774,-48.29156858239724,5.638471603393555,2.4919447898864746,0.2491960376501083,-4.639446258544922,0,0,0,-1,6
A321_10_3,4,2.516399798688016,1.252799899776008,1.263599898912008,0.9914529914529914,0.2840389770193547,0.6726618551806354,1.0585156139999998,-0.7401757840000001,-1.4111516326877782,1.1946729090379111,0.3454766207547975,0.6455824055855977,1.024931642,-0.7398632819999998,1.3938583688685873,1.4179199992013514,1.798691398,0.8112992815541095,-0.1280166319010752,0.0688410938970418,0.024648436,-0.2246581959999999,0.129522379455023,0.5666630821446716,-0.1685238096631129,0.0949591107959231,0.0404003879999999,-0.3032812459999999,-0.1423496805870901,0.9731083630783064,0.3436816339999998,0.1547631098573323,-0.7117613578623656,0.2437787025638058,-0.33333984,-1.03574218,-0.0812399059244794,1.3944857808258768,-0.7076484226609809,0.2233058840975518,-0.368681644,-1.039062504,0.0485730903055991,1.41409589616324,0.705722664,0.2603068514833339,-11.353236608128617,17.387901280253697,0.4966644579557241,-11.744626787393363,115.3409482197954,0.6023762209697039,-2.652437792010719,23.470203090027137,0.5639745536978156,0.3517639293509828,0.5540310219471674,328.1957460844669,0.1832125112873794,0,7.365069485894882,319,0.3517639293509828,2.0992443682423376,-35.85411883861091,-32.295289075437715,4.958391189575195,2.271894693374634,2.7954084873199463,-2.6882543563842773,0,0,0,-1,6
A321_10_3,5,2.4623998030080156,1.255499899560008,1.2068999034480077,1.0402684563758389,0.2603809641330472,0.6640762229850617,1.021953122,-0.755830072,-1.4077746486633804,1.1541677989281962,0.2652870189464286,0.6836962185154188,1.0816503839999998,-0.7586230440000001,1.4652808032776348,1.5280852823902369,1.840273428,0.8427753086321492,-0.1561728794291845,0.0947593676436858,0.046689456,-0.278886712,0.1604580582368837,0.6411557639295185,-0.1247125454285714,0.0852027390843201,0.047031252,-0.237802732,-0.1488592347109536,0.9236646397625272,0.325917964,0.240315201400956,-0.7250790894034335,0.2223467481786806,-0.36208007,-1.0330175860000002,-0.0363089921520329,1.30755072739102,-0.7069859316607143,0.2304729613698801,-0.331103522,-1.050224608,0.0734950444080641,1.5740193818559978,0.7191210859999999,0.1743591721342127,-14.898783498501642,17.879200026839545,0.5096519629530962,-6.464058605947429,119.09341695024628,0.6611517464829999,2.6268093375575057,26.627266648585007,0.59599388347698,0.3569541258079468,0.5257013326935229,325.89911686265543,0.1489456432644306,0,7.459139855624948,313,0.3569541258079468,1.860515331570531,-38.15107417924334,-38.29419806902443,5.232656955718994,2.3853423595428467,2.2281758785247803,-3.483356475830078,0,0,0,-1,7
A321_10_3,6,2.402999807760015,1.1717999062560074,1.2311999015040078,0.9517543859649122,0.3154191138850574,0.6588766208848059,1.07354492,-0.7182910140000001,-1.4782697274098904,1.274590948832091,0.3415470710547046,0.6627679875755638,1.051279298,-0.7150683619999999,1.406672084593536,1.5777723165816806,1.791835934,0.7977672849938787,-0.1262239998666666,0.1208617238132809,0.0844531219999999,-0.31398437,0.1847618290837324,0.7161498610129546,-0.144515139452954,0.1106415011823485,0.085468746,-0.2708984439999999,-0.2185050824576639,0.8067062015559084,0.399453116,0.3911435993769542,-0.7151424209563219,0.2562516910352634,-0.318564456,-1.049570306,-0.0819219198495421,1.4880445300376166,-0.6866080161969366,0.2344587271182404,-0.321748048,-1.0504199200000002,0.0855682102242728,1.5306252233963211,0.7318554640000001,0.2373478515507666,-13.44832366936476,27.377109438696017,0.579975451987581,-8.943127909952862,123.40765682740783,0.5919529007591708,3.3384673819730653,18.793846818632527,0.7964134100993323,0.3869179022772626,0.5668131855484814,344.74385092904095,0.1715717242089799,0,7.113216980063853,299,0.3869179022772626,1.7137870459452262,-19.31866243058424,-52.297739256411994,4.192191123962402,3.154120922088623,5.519104480743408,-5.416563987731934,0,3,0,-1,7
A321_10_3,7,2.4380998049520155,1.1555999075520074,1.282499897400008,0.9010526315789474,0.4255949972820512,0.5891141339598244,1.065488278,-0.5439843739999999,-1.3555679000688137,1.2771793910069535,0.4255415213571428,0.5701403846224241,1.036572264,-0.5485546860000001,1.2255803288456384,1.4920705805258632,1.614042964,0.7765316600737544,-0.1223015213146853,0.0732899844909775,0.003505862,-0.229482422,0.148968897344988,0.5704121382925554,-0.1613817340504201,0.0656184532677099,-0.013769528,-0.244707036,-0.1282285747807026,0.6520352440185284,0.248212898,0.4752565832343111,-0.7266451284289045,0.2280672753872152,-0.320683596,-1.036513662,-0.2320983986301723,1.3197849881997306,-0.7109268104537815,0.2599987733610256,-0.261894528,-1.05711914,0.2528326221759245,1.3587215908975607,0.7952246119999999,0.5886170609406182,-14.694482811590708,21.372749698731607,0.6477049176819893,-8.789929827287617,107.55793825246464,0.5866906453736711,-2.150121480022124,14.353044070641031,0.5495340918504263,0.218412365663745,0.3099063935259609,197.44477856002553,0.0483380112734343,0,3.617118631629088,347,0.218412365663745,0.7153353869896845,-166.6470075106498,-4.260572248056216,10.492987632751465,1.235959529876709,-23.36267471313477,1.982922911643982,2,0,1,-1,7
A321_10_3,8,2.8646997708240183,1.58219987342401,1.282499897400008,1.233684210526316,0.2839818657240204,0.6255743403403109,1.0297949299999998,-0.6984765540000001,-1.091075062636771,1.0417988640747136,0.2919982821302521,0.6463636628549346,1.02598632,-0.7089453059999999,1.320860846409604,1.2885788851053277,1.7387402359999995,0.8248731414458815,-0.1918065091822827,0.0546976281924416,-0.052529294,-0.2659082040000001,0.0794606712538343,0.7906278341509666,-0.1786617198487394,0.0531508583909245,-0.046845702,-0.244335942,-0.089188905380728,0.6651262340676606,0.2190625020000001,0.0780856497659995,-0.7346340144258944,0.2434678710790467,-0.265703124,-1.00773438,-0.1626184695889216,1.2005375192946028,-0.7221327042899159,0.2241035576599787,-0.3647265599999999,-1.072177736,0.1219313594621102,1.336338728858402,0.8064746119999999,0.4513519795130057,-15.341788756723163,14.018933651781886,0.5457600750433611,-10.33009997616384,97.44725099258542,0.6442361266651496,-0.7083207187024458,19.88913359732662,0.5394614860627328,0.2242310483383398,0.2892180538888153,238.1333733353169,0.0333675196563228,0,4.706501245223139,407,0.2242310483383398,0.6926984510190461,-125.93182607589392,55.72963021499778,7.897541522979736,-1.2343122959136963,-14.274741172790527,14.448209762573242,0,0,0,-1,7
A321_10_3,9,2.5622997950160165,1.3526998917840083,1.2095999032320075,1.1183035714285714,0.2771146284741035,0.6200871740648223,0.999003906,-0.6860253940000002,-1.2418595537732386,0.9630113671344648,0.2886375982405345,0.6469854996610892,1.04203125,-0.6897851559999999,1.4100979087734302,1.4000006480516378,1.731816406,0.8333433025953326,-0.1809375193585657,0.0685542914725883,-0.011552732,-0.277187496,0.1148527658970259,0.5912677223859301,-0.1523580186191536,0.0720874427826362,-0.008652346,-0.252158204,-0.0999733380243205,0.6749389954302231,0.26853515,0.167841348660908,-0.7557495602430279,0.2294299395398441,-0.36166992,-1.0464160119999997,-0.0871665361372153,1.167981563950729,-0.7279252059331848,0.2206466931368473,-0.393095708,-1.0712402299999997,0.0755915619335684,1.3460238296905205,0.7095703099999997,0.2737543726848118,-14.522810331157894,16.415452604378217,0.5471018343627625,-8.156807543618948,108.19092229181858,0.6497935733163198,2.7864326543705276,22.14576702170639,0.6176077450779011,0.2254670902550188,0.2910166402372627,214.19373574226785,0.0338552761069196,0,3.97719864893173,387,0.2254670902550188,0.6301105686479347,-149.88516470767587,35.735565400402926,9.712332725524902,-0.0829646438360214,-20.0696964263916,10.264738082885742,0,0,1,-1,8
A321_10_3,10,4.130999669520026,1.746899860248011,2.384099809272015,0.7327293318233296,0.1483592406419752,0.6857511854407928,1.062626956,-0.844511718,-1.067348404123911,0.9639777535057668,0.5910672594140272,0.6444771819984829,1.041318356,-0.8439257800000001,0.7601958630051706,1.359749607018691,1.907138674,0.5164889109218201,-0.2034121070216049,0.0551995474287445,-0.0720898419999999,-0.275517572,0.0345701727810684,0.6231428071209162,-0.1466370569140271,0.0800629562824209,-0.021611332,-0.311455078,-0.0644242138700142,0.7735821957499366,0.289843746,0.1978288543934142,-0.7218955120987655,0.2327326205414873,-0.309609384,-1.0187890700000002,0.0477911332525615,1.1437912335709677,-0.4051982617511312,0.3188253992208545,-0.0951953119999999,-1.065351562,0.0845117235513405,1.19280254822164,0.9701562500000002,0.5781556997574235,-21.227764105566298,15.535540117757543,0.23305627600651,-7.328673492811237,90.19046182450958,0.4147200504238435,2.2000398634030054,23.51682884063647,0.3854376719920448,0.1949596360967475,0.2828383514720215,298.4832028641205,0.0419882733564345,0,5.51271935517071,521,0.1949596360967475,0.6451902382742918,-65.55024067322701,169.71557407747895,-0.3323458135128021,-1.5707931518554688,10.438931465148926,26.09686279296875,1,1,0,-1,8
A321_5_1,0,2.3894998088400152,1.2041999036640076,1.1852999051760076,1.0159453302961274,0.4638594758836689,0.5258114589572911,0.914599614,-0.6063085880000001,-1.2594105209488142,1.168175342374587,0.3206833295454545,0.5398593860734712,0.976318362,-0.6094042920000001,1.3352122472033725,0.992847444116349,1.585722654,0.7198002911093646,-0.259935724067114,0.1125114043901318,-0.021015624,-0.38755859,0.2284566035613633,0.6120514163562395,-0.2703532894181818,0.1314559475518064,-0.003798822,-0.4018847579999999,-0.2633250375175321,0.8321467385230118,0.3980859359999999,0.4017323056181768,-0.7173806721029083,0.2847229623613228,-0.344560552,-1.11154297,-0.0051658432965091,1.6020233766450993,-0.7565656288454546,0.2298411098004584,-0.339541016,-1.1088769560000002,-0.0773307646442341,1.6289465261892415,0.7720019539999999,0.2841903585787242,-12.849267966284424,28.81369759198537,0.4134641302053643,-8.967918417492097,104.51436816424996,0.4382046278524507,-2.016621726918735,24.320662933406837,0.5660019799128323,0.1284417203969837,0.2179477939758984,113.79936427172755,0.0310039653604237,0,2.453329985755305,321,0.1284417203969837,0.7517988430479088,-250.3059867833533,-30.241316631738343,13.163952827453612,2.2360305786132812,-36.32128143310547,-4.186400413513184,2,2,1,-1,3
A321_5_1,1,1.9385998449120123,0.9935999205120064,0.944999924400006,1.0514285714285714,0.4592306036260163,0.5814317452140804,1.0167480460000002,-0.62318359,-1.6090775200305394,1.632228595370395,0.4387137748717949,0.5459977480692547,0.981308598,-0.6224609339999999,1.6602700481655084,1.6865251721448484,1.6399316360000002,0.6928269512651275,-0.2720384246233062,0.1223883772674443,-0.0845019539999999,-0.4145507880000001,0.2502343316129482,0.6819206168366259,-0.3433966556296296,0.1393283617248621,-0.07841797,-0.519687494,-0.314370478059689,0.9816970950820822,0.441269524,0.4416285431260374,-0.7201862893224933,0.1968353362525483,-0.413164068,-1.0780175739999998,0.0316675105849301,1.6353185601859652,-0.7009683294415955,0.2230994325216905,-0.36259766,-1.062060546,-0.1207320668014243,2.150846093068284,0.7154199139999997,0.1226525550204246,-15.342973373215578,41.06871181422657,0.3392451618849563,-6.938088191460376,127.16594627268071,0.4623086104427217,-5.133254309721836,29.23710646249133,0.6394273477421512,0.12527245790586,0.1881888844186638,90.0708972343134,0.0197218675089657,0,1.7713648149060093,247,0.12527245790586,0.4803065488415001,-274.061093585063,-104.23461001741704,15.946362495422363,4.0850605964660645,-46.775390625,-16.764892578125,2,2,1,-1,3
